counts_profileVisits,counts_kisses,counts_fans,counts_g
7.832014180505469,4.110873864173311,0.0,0.0
6.84587987526405,2.995732273553991,0.0,0.0
3.912023005428146,1.9459101490553132,0.0,0.0
4.532599493153256,2.772588722239781,2.4849066497880004,0.0
5.560681631015528,0.6931471805599453,0.0,0.0
9.23024103368252,5.966146739123692,0.6931471805599453,0.0
0.6931471805599453,0.0,0.0,0.0
6.100318952020064,2.5649493574615367,0.0,0.0
6.3561076606958915,4.007333185232471,0.0,0.0
5.594711379601839,2.6390573296152584,1.0986122886681098,0.0
1.9459101490553132,0.6931471805599453,0.0,0.0
5.225746673713202,1.9459101490553132,0.0,0.0
6.57507584059962,2.995732273553991,0.0,0.0
8.302513718514158,3.332204510175204,1.0986122886681098,0.0
6.459904454377535,1.6094379124341003,1.0986122886681098,0.0
7.240649694255466,4.48863636973214,1.9459101490553132,0.0
3.258096538021482,0.0,0.0,0.0
5.0106352940962555,1.791759469228055,0.0,0.0
7.751475318021456,5.459585514144159,0.6931471805599453,0.0
6.914730892718563,4.90527477843843,2.70805020110221,0.0
8.34212526333359,6.495265555937008,1.0986122886681098,0.0
5.568344503761097,1.6094379124341003,0.0,0.0
5.877735781779639,1.0986122886681098,0.0,0.0
9.29302573859479,6.386879319362645,2.302585092994046,0.6931471805599453
8.6278397115033,5.327876168789581,0.0,0.0
7.8252452914317745,3.5553480614894135,1.0986122886681098,0.0
7.8343923029104365,4.77912349311153,0.0,0.0
6.541029999189903,3.8501476017100584,4.290459441148391,0.0
0.0,0.0,0.0,0.0
6.300785794663244,2.3978952727983707,0.0,0.0
8.173293438966228,5.181783550292085,0.0,0.0
5.823045895483019,1.9459101490553132,0.0,0.0
6.063785208687608,1.3862943611198906,0.0,0.0
6.0063531596017325,3.8066624897703196,0.0,0.0
2.70805020110221,1.0986122886681098,0.0,0.0
5.703782474656201,2.1972245773362196,0.6931471805599453,0.0
0.6931471805599453,0.0,0.0,0.0
7.3796321526095525,3.713572066704308,0.0,0.0
4.61512051684126,1.0986122886681098,0.0,0.0
3.9889840465642745,0.0,0.0,0.0
5.883322388488279,2.0794415416798357,0.0,0.0
9.969696552646463,6.739336627357174,1.0986122886681098,0.0
6.489204931325317,2.995732273553991,0.6931471805599453,0.0
7.875499292445208,4.143134726391533,1.0986122886681098,0.0
0.0,0.0,0.0,0.0
5.53338948872752,1.6094379124341003,0.0,0.0
7.868254265520613,5.384495062789089,0.6931471805599453,0.0
7.893572073504902,4.867534450455582,0.0,0.0
6.09807428216624,2.772588722239781,0.0,0.0
8.991064332188461,5.5134287461649825,0.6931471805599453,0.0
7.218176838403408,3.332204510175204,0.0,0.0
0.0,0.0,0.0,0.0
9.229456489168413,5.860786223465865,0.0,0.0
9.1958356857733,5.986452005284438,2.0794415416798357,0.6931471805599453
7.798933310041217,4.02535169073515,0.0,0.0
5.857933154483459,2.4849066497880004,0.0,0.0
8.39072252736229,4.976733742420574,1.6094379124341003,0.0
7.479299637782834,4.564348191467836,3.044522437723423,0.0
7.048386408721883,2.6390573296152584,3.6109179126442243,0.0
9.83483390921908,6.20050917404269,0.0,0.6931471805599453
5.303304908059076,1.791759469228055,0.0,0.0
8.667507952075105,5.3471075307174685,0.0,0.0
9.409191230721348,5.645446897643238,0.0,0.0
8.27410200229233,4.356708826689592,0.6931471805599453,0.0
3.6635616461296463,0.0,0.0,0.0
9.897318563390598,6.369900982828227,5.1647859739235145,0.0
6.620073206530356,3.6635616461296463,0.0,0.0
9.88791695754517,6.313548046277095,2.6390573296152584,0.6931471805599453
8.037866234709618,3.7612001156935624,0.0,0.0
6.608000625296087,2.995732273553991,0.0,0.0
9.44208681209766,6.175867270105761,0.0,0.0
6.777646593635117,3.4339872044851463,0.0,0.0
9.258654232254733,6.0063531596017325,1.3862943611198906,0.0
6.403574197934815,2.70805020110221,1.0986122886681098,0.0
7.860570785538664,4.605170185988092,0.0,0.0
3.871201010907891,0.6931471805599453,0.6931471805599453,0.0
6.548219102762372,2.772588722239781,0.0,0.0
7.696212639346407,4.0943445622221,0.6931471805599453,0.0
5.267858159063328,2.4849066497880004,0.0,0.0
6.416732282512326,2.5649493574615367,0.0,0.0
5.971261839790462,1.6094379124341003,0.0,0.0
7.158513997329321,3.5263605246161616,0.0,0.0
6.056784013228625,0.0,1.0986122886681098,0.0
7.935229539816907,2.5649493574615367,0.0,0.0
7.774435510302958,5.3706380281276624,0.6931471805599453,0.0
8.70946507906336,5.393627546352362,1.0986122886681098,0.0
8.172729104865471,4.795790545596741,1.0986122886681098,0.0
7.344719054149673,2.1972245773362196,0.0,0.0
6.855408798609928,3.295836866004329,0.6931471805599453,0.0
4.174387269895637,1.0986122886681098,0.0,0.0
6.786716950605081,3.2188758248682006,2.3978952727983707,0.0
5.3706380281276624,2.4849066497880004,0.0,0.0
6.590301048196686,2.833213344056216,0.0,0.0
9.246575864558277,5.869296913133774,0.6931471805599453,0.0
5.75890177387728,1.0986122886681098,0.0,0.0
8.425954710981966,4.23410650459726,0.0,0.0
4.7535901911063645,1.6094379124341003,0.0,0.0
8.766705997750515,5.081404364984463,0.0,0.0
5.247024072160486,1.0986122886681098,0.0,0.0
0.6931471805599453,0.0,0.0,0.0
7.344072850573066,3.871201010907891,0.0,0.0
7.325148957955575,3.970291913552122,0.0,0.0
1.0986122886681098,0.0,0.0,0.0
6.340359303727752,1.9459101490553132,0.0,0.0
7.768956044538332,4.59511985013459,0.0,0.0
4.02535169073515,0.6931471805599453,0.0,0.0
7.301147805856032,4.574710978503383,0.6931471805599453,0.0
7.67368812926773,4.204692619390966,0.0,0.0
7.941651252930556,5.0238805208462765,0.6931471805599453,0.0
6.53813982376767,1.9459101490553132,1.3862943611198906,0.0
8.38548870041881,4.477336814478207,0.6931471805599453,0.0
9.1801903950253,5.6240175061873385,1.791759469228055,0.0
7.777373602657861,4.442651256490317,0.0,0.0
5.8971538676367405,1.9459101490553132,0.0,0.0
6.0330862217988015,2.0794415416798357,0.0,0.0
7.147559271189454,2.772588722239781,0.0,0.0
5.7745515455444085,0.6931471805599453,0.0,0.0
0.0,0.0,0.0,0.0
6.481577129276431,2.9444389791664403,0.6931471805599453,0.0
7.318539548567902,4.30406509320417,0.0,0.0
6.990256500493881,3.4965075614664802,0.0,0.0
8.038834757787749,3.871201010907891,0.0,0.0
7.614312146452,3.9512437185814275,0.0,0.0
5.680172609017068,1.6094379124341003,0.6931471805599453,0.0
7.727094484779841,4.499809670330265,0.0,0.0
5.991464547107982,2.5649493574615367,0.0,0.0
7.628031126930335,4.406719247264253,0.0,0.0
8.679482094459956,5.831882477283517,0.0,0.0
8.165647925297504,4.394449154672439,0.0,0.0
5.117993812416755,0.6931471805599453,0.0,0.0
6.57507584059962,3.295836866004329,0.0,0.0
9.02509454366498,4.919980925828125,0.0,0.0
0.0,0.0,0.0,0.0
6.8308742346461795,3.7612001156935624,0.0,0.0
3.6635616461296463,1.0986122886681098,0.0,0.0
6.226536669287466,2.1972245773362196,0.0,0.0
1.0986122886681098,0.6931471805599453,0.0,0.0
7.430114138561801,3.8501476017100584,0.0,0.0
8.211754397375197,4.882801922586371,0.0,0.0
2.3978952727983707,0.0,0.0,0.0
5.375278407684165,1.9459101490553132,0.0,0.0
6.300785794663244,2.302585092994046,1.0986122886681098,0.0
7.621195162809845,5.955837369464831,0.6931471805599453,0.0
7.013915474810528,3.091042453358316,0.0,0.0
5.877735781779639,1.9459101490553132,0.0,0.0
8.135639903354386,4.189654742026425,0.6931471805599453,0.0
8.623533227187563,4.465908118654584,0.0,0.0
8.501267040865978,4.9344739331306915,0.0,0.0
8.062432791583195,4.418840607796598,0.0,0.0
7.77779262633883,3.912023005428146,0.0,0.0
5.902633333401366,2.5649493574615367,0.0,0.0
7.751475318021456,5.4116460518550396,0.0,0.0
8.338305731356565,4.941642422609304,0.0,0.0
8.9947928972836,5.655991810819852,1.3862943611198906,0.0
8.169336395928386,4.663439094112067,0.0,0.0
7.8343923029104365,5.209486152841421,0.0,0.0
8.512582578858554,5.84354441703136,0.0,0.0
10.170456583390367,7.1180162044653335,0.6931471805599453,0.0
9.194414221425923,5.493061443340548,0.0,0.0
7.419979923661835,4.736198448394496,0.0,0.0
8.782015969721936,5.159055299214529,0.0,0.0
7.427144133408616,4.189654742026425,0.0,0.0
8.85395110151461,5.8998973535824915,0.6931471805599453,0.0
