age,is_EU,counts_pictures,counts_details,whazzup_len,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,isVip,isHighlighted,isFlirtstar,isNew,isMobile,isOnline,isInfluencer
0.0043471205379175554,1,-0.17797044619247274,-0.9183613771631073,-0.764557161054038,0,1,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,0,1,0
1.5355564017758658,1,-0.17797044619247274,1.1980403883134798,2.617710468333185,0,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,0,0,1,0
-1.5268621607000308,1,-0.6304914788041616,1.3207303457324124,-0.764557161054038,1,1,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,1,1,0
-1.0164590669540479,1,-0.17797044619247274,1.1980403883134798,1.2724903884632666,0,1,0,-0.18839903410123943,0,1,0,0,0,0,0,0,0,0,1,1,0
-1.0164590669540479,1,-0.40423096249831714,0.7072805586377496,-0.764557161054038,1,1,0,4.9628951037901805,1,1,1,0,0,0,0,0,0,0,1,1,0
-1.0164590669540479,1,-0.8567519951100059,-1.7465185897409023,-0.764557161054038,0,1,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,1,1,0
1.0251533080298831,1,0.5008111027250605,1.1980403883134798,0.11944460571762244,1,1,0,1.5286990118625672,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.5060559732080652,1,-0.40423096249831714,-1.7465185897409023,-0.764557161054038,0,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,0,1,0
0.0043471205379175554,1,-0.17797044619247274,1.0753504308945474,-0.03429483198179678,0,1,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,0,1,1,0
-1.5268621607000308,1,-0.8567519951100059,-1.7465185897409023,-0.764557161054038,0,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,1,1,0
1.0251533080298831,1,-0.17797044619247274,0.15517575025255284,-0.03429483198179678,1,0,0,4.9628951037901805,0,1,1,0,0,0,0,0,0,0,1,1,0
-1.5268621607000308,1,-0.8567519951100059,-1.7465185897409023,0.4269234811164609,1,1,0,-1.905497080065046,0,0,0,0,0,0,0,0,0,1,1,1,0
-0.5060559732080652,1,-0.8567519951100059,-1.7465185897409023,-0.764557161054038,0,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,1,1,0
-0.5060559732080652,1,-0.40423096249831714,-0.9183613771631073,-0.764557161054038,0,1,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.5060559732080652,1,-0.8567519951100059,-1.7465185897409023,-0.764557161054038,0,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,1,1,0
0.5147502142839003,1,0.7270716190309049,-1.7465185897409023,-0.764557161054038,0,1,0,-0.18839903410123943,0,0,1,0,0,0,0,0,0,1,0,0,0
-1.5268621607000308,1,-0.17797044619247274,-1.7465185897409023,-0.764557161054038,1,0,0,-0.18839903410123943,0,0,0,1,0,0,1,0,0,0,1,0,0
1.5355564017758658,1,-0.8567519951100059,-1.7465185897409023,-0.38020856680549003,0,1,1,-1.905497080065046,0,0,0,0,0,0,0,0,0,1,1,1,0
0.5147502142839003,1,-0.6304914788041616,1.0753504308945474,-0.764557161054038,1,1,0,1.5286990118625672,1,0,0,0,0,1,0,0,0,0,1,1,0
0.0043471205379175554,1,-0.17797044619247274,1.0753504308945474,2.5024058900586206,0,0,0,-0.18839903410123943,0,0,1,0,0,0,1,0,0,1,1,1,0
1.0251533080298831,1,-0.8567519951100059,-1.7465185897409023,-0.764557161054038,1,1,1,-0.18839903410123943,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.0164590669540479,1,-0.8567519951100059,0.7072805586377496,-0.764557161054038,1,1,0,1.5286990118625672,1,0,0,0,0,1,0,0,0,1,0,1,0
-0.5060559732080652,1,-0.6304914788041616,-0.45827403684211016,-0.764557161054038,1,1,1,-0.18839903410123943,1,0,0,0,0,0,0,0,0,0,1,0,0
1.5355564017758658,1,-0.17797044619247274,0.09383077154308649,-0.764557161054038,0,0,0,4.9628951037901805,1,1,0,0,1,1,0,0,0,1,0,0,0
0.5147502142839003,1,-0.17797044619247274,-1.7465185897409023,-0.764557161054038,0,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0043471205379175554,1,-0.8567519951100059,-1.04105133458204,-0.6876874422043284,0,1,0,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,0,1,0
-1.5268621607000308,1,1.1795926516425936,1.1980403883134798,0.5806629188158801,1,1,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.5268621607000308,1,-0.8567519951100059,-0.5196190155515764,-0.764557161054038,0,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0251533080298831,1,-0.8567519951100059,-1.7465185897409023,-0.764557161054038,1,0,0,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,1,0,0
0.5147502142839003,1,-0.17797044619247274,-0.6729814623252423,1.5030995450123954,1,1,0,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.0164590669540479,1,3.215937298395193,-0.21289412200424493,-0.6876874422043284,0,0,0,1.5286990118625672,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0251533080298831,1,-0.17797044619247274,1.1980403883134798,2.4639710306337657,0,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.5268621607000308,1,-0.40423096249831714,0.4005556650904179,-0.764557161054038,0,1,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,1,0,0
-1.0164590669540479,1,-0.6304914788041616,1.0140054521850812,-0.764557161054038,0,1,0,1.5286990118625672,1,0,0,0,1,0,0,0,0,1,0,0,0
-1.5268621607000308,1,-0.6304914788041616,-1.7465185897409023,-0.764557161054038,0,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,0,1,0,0
1.5355564017758658,1,-0.8567519951100059,-1.7465185897409023,-0.764557161054038,0,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0043471205379175554,1,-0.8567519951100059,-1.7465185897409023,-0.6876874422043284,0,1,0,-1.905497080065046,0,0,0,0,0,0,0,0,0,1,1,0,0
-1.0164590669540479,1,-0.17797044619247274,0.4005556650904179,-0.764557161054038,0,1,0,4.9628951037901805,1,1,1,1,0,0,0,0,0,0,1,0,0
0.0043471205379175554,1,-0.40423096249831714,-1.7465185897409023,0.3884886216916061,1,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0043471205379175554,1,-0.40423096249831714,-1.7465185897409023,-0.764557161054038,0,1,0,-1.905497080065046,0,0,0,0,0,0,0,0,0,1,1,0,0
-1.5268621607000308,1,-0.40423096249831714,-1.7465185897409023,-0.764557161054038,0,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,0,0,0
-1.0164590669540479,1,-0.17797044619247274,-1.04105133458204,-0.764557161054038,1,1,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,1,0,0
0.0043471205379175554,1,0.9533321353367492,1.0753504308945474,-0.764557161054038,1,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.5060559732080652,1,3.6684583310068817,-1.7465185897409023,-0.764557161054038,0,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,1,0,0
0.5147502142839003,1,-0.17797044619247274,-1.1330688026462394,-0.764557161054038,1,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,0,0,0
1.5355564017758658,1,-0.8567519951100059,-1.7465185897409023,-0.764557161054038,0,1,1,-1.905497080065046,0,0,0,0,0,0,0,0,0,1,1,0,0
1.5355564017758658,1,-0.6304914788041616,-1.7465185897409023,-0.764557161054038,0,0,1,-1.905497080065046,0,0,0,0,0,0,0,0,0,1,1,0,0
0.0043471205379175554,1,-0.8567519951100059,-1.7465185897409023,-0.764557161054038,0,1,1,-1.905497080065046,0,0,0,0,0,0,0,0,0,1,1,0,0
0.5147502142839003,1,-0.40423096249831714,-0.09020416458531223,1.4646646855875407,1,1,1,-0.18839903410123943,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.5060559732080652,1,-0.8567519951100059,-1.7465185897409023,-0.03429483198179678,1,1,1,-1.905497080065046,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.5060559732080652,1,-0.40423096249831714,-1.7465185897409023,-0.764557161054038,1,1,0,-1.905497080065046,0,0,0,0,0,0,0,0,0,1,1,0,0
