popularity_score,PC2,PC3,PC4
-0.9016590494116404,-0.020703451765854856,0.20629403187006556,-0.22908257253498623
-1.3161458075031223,0.18882455843001567,0.21876690447938413,-0.5654496078585639
-0.7236113907326288,-0.11652654448502618,0.20077763728633646,-0.2386724185415192
-2.0073417199383274,0.5472772017017421,0.2398130547271623,-0.8868301819095056
-2.460768230759489,0.809782605667149,0.2543648805580378,-0.3730708265153064
-2.1558274823704764,0.6332411101193872,0.24457841118892776,-0.7185869324043052
-1.0742466985305654,0.07317681035529068,0.21166839101953266,-0.19341725959887865
-1.3311774546601658,0.1975269358055226,0.21924931542395887,-0.54841785261353
0.7728054466979157,-0.8998507775682293,0.15501487688003857,0.26414854743075683
-1.0279949415099723,0.04285648541022181,0.21008747993940746,-0.3396683318004117
-1.272845691465212,0.17046972810769834,0.2175601947480259,-0.4367188923081765
-0.8515909770991849,-0.05255709346915415,0.2046090658133644,-0.361752237161125
0.9701481950564825,-0.31801316364457183,-0.4075991629301779,0.37316647708156875
-0.9732049910919917,0.02333485700178712,0.20866148466964207,-0.07868936937284209
-1.6666049855551264,0.3830635250080772,0.22977837056481176,-0.39757258666391
-1.8944350741979314,0.48191136193911815,0.23618953954939487,-1.0147601642792081
-0.044347913531176876,-0.4813634728422202,0.17975224289482133,-0.2558072973800529
0.7425362118036686,-0.21778704659027426,-0.40115399760673925,-0.2044218165368824
1.021334945251032,-1.044561782916953,0.1470162515216969,-0.03938085661179262
-0.010475096173800444,-0.4899108051965086,0.17896660398170672,-0.0011980372161917343
-2.2333171903019253,0.6781027725900436,0.2470652898927374,-0.6307864587962501
-2.050801900948699,0.5724379104390328,0.24120782316162354,-0.837587197548562
1.8875348071684939,-1.503741799016269,0.12036974238350334,0.09930607896104034
1.7541096418546798,-0.355539418968086,-0.7579127967410679,-0.07811861425154783
-0.9445063979286771,0.0067201783013039,0.20774046016106756,-0.11120659183873403
-2.4116791842085576,0.781363138151251,0.25278946483230263,-0.4286916521861494
-0.40631983389442394,-0.2827747044987353,0.19107009889569337,-0.13620529554395697
-0.4894654527347727,-0.2291535330149092,0.19388795079813742,0.10327057981023965
-1.8368959950202286,0.4694529951505286,0.23491114356905834,-0.5276819412780079
-0.891801460562358,-0.029277755024588008,0.2058995416412372,-0.31619135447979246
1.0101839270847406,-1.0274877321423628,0.14766344942568466,0.2544687848842519
-0.9472197319262308,0.00567331510375891,0.20775621174015618,-0.1774595943425006
-0.00984863837135603,-0.49085767246717976,0.1789305811000394,-0.017379447298890505
-3.047086709447484,1.1492240927157087,0.27318161089839665,0.29126307650444866
0.029022959081487852,-0.5192030091953509,0.1775239149406017,-0.21611945644354202
-0.4987403885042801,-0.23915197408600355,0.19376686262517123,-0.2932268878487148
-0.88566338253348,-0.032831315776083884,0.2057025521836715,-0.32314616399405
-1.3210587884869387,0.19838207599223456,0.21910749860848322,-0.38209056984290746
0.5515697965033031,-0.7886732895593902,0.1616543956052479,0.06713641832013785
-1.3410436008773434,0.20323881333476446,0.2195659498464021,-0.5372389188727958
-1.9033143805701527,0.5079050589655393,0.23704271010834183,-0.4524259380843369
